FID,OBJECTID,DEPTH,DOWLKNUM,abs_depth,LAKE_NAME,Shape_Leng,e,n
1912,1128902,0,3008500,0,Bad Medicine,19472.02438,316422,5219230
1913,1128902,0,3008500,0,Bad Medicine,19472.02438,316416,5219233
1914,1128902,0,3008500,0,Bad Medicine,19472.02438,316412,5219233
1915,1128902,0,3008500,0,Bad Medicine,19472.02438,316409,5219235
1916,1128902,0,3008500,0,Bad Medicine,19472.02438,316407,5219238
1917,1128902,0,3008500,0,Bad Medicine,19472.02438,316407,5219240
1918,1128902,0,3008500,0,Bad Medicine,19472.02438,316406,5219246
1919,1128902,0,3008500,0,Bad Medicine,19472.02438,316406,5219250
1920,1128902,0,3008500,0,Bad Medicine,19472.02438,316406,5219258
1921,1128902,0,3008500,0,Bad Medicine,19472.02438,316405,5219263
1922,1128902,0,3008500,0,Bad Medicine,19472.02438,316402,5219269
1923,1128902,0,3008500,0,Bad Medicine,19472.02438,316400,5219278
1924,1128902,0,3008500,0,Bad Medicine,19472.02438,316398,5219283
1925,1128902,0,3008500,0,Bad Medicine,19472.02438,316395,5219287
1926,1128902,0,3008500,0,Bad Medicine,19472.02438,316392,5219291
1927,1128902,0,3008500,0,Bad Medicine,19472.02438,316387,5219296
1928,1128902,0,3008500,0,Bad Medicine,19472.02438,316385,5219305
1929,1128902,0,3008500,0,Bad Medicine,19472.02438,316383,5219309
1930,1128902,0,3008500,0,Bad Medicine,19472.02438,316381,5219313
1931,1128902,0,3008500,0,Bad Medicine,19472.02438,316379,5219317
1932,1128902,0,3008500,0,Bad Medicine,19472.02438,316377,5219321
1933,1128902,0,3008500,0,Bad Medicine,19472.02438,316378,5219325
1934,1128902,0,3008500,0,Bad Medicine,19472.02438,316380,5219330
1935,1128902,0,3008500,0,Bad Medicine,19472.02438,316383,5219332
1936,1128902,0,3008500,0,Bad Medicine,19472.02438,316385,5219336
1937,1128902,0,3008500,0,Bad Medicine,19472.02438,316387,5219339
1938,1128902,0,3008500,0,Bad Medicine,19472.02438,316388,5219343
1939,1128902,0,3008500,0,Bad Medicine,19472.02438,316388,5219351
1940,1128902,0,3008500,0,Bad Medicine,19472.02438,316389,5219356
1941,1128902,0,3008500,0,Bad Medicine,19472.02438,316389,5219365
1942,1128902,0,3008500,0,Bad Medicine,19472.02438,316389,5219369
1943,1128902,0,3008500,0,Bad Medicine,19472.02438,316389,5219372
1944,1128902,0,3008500,0,Bad Medicine,19472.02438,316389,5219376
1945,1128902,0,3008500,0,Bad Medicine,19472.02438,316391,5219379
1946,1128902,0,3008500,0,Bad Medicine,19472.02438,316393,5219386
1947,1128902,0,3008500,0,Bad Medicine,19472.02438,316395,5219392
1948,1128902,0,3008500,0,Bad Medicine,19472.02438,316396,5219395
1949,1128902,0,3008500,0,Bad Medicine,19472.02438,316399,5219398
1950,1128902,0,3008500,0,Bad Medicine,19472.02438,316399,5219400
1951,1128902,0,3008500,0,Bad Medicine,19472.02438,316399,5219405
1952,1128902,0,3008500,0,Bad Medicine,19472.02438,316399,5219409
1953,1128902,0,3008500,0,Bad Medicine,19472.02438,316399,5219413
1954,1128902,0,3008500,0,Bad Medicine,19472.02438,316400,5219416
1955,1128902,0,3008500,0,Bad Medicine,19472.02438,316405,5219416
1956,1128902,0,3008500,0,Bad Medicine,19472.02438,316407,5219417
1957,1128902,0,3008500,0,Bad Medicine,19472.02438,316408,5219419
1958,1128902,0,3008500,0,Bad Medicine,19472.02438,316407,5219423
1959,1128902,0,3008500,0,Bad Medicine,19472.02438,316404,5219427
1960,1128902,0,3008500,0,Bad Medicine,19472.02438,316403,5219431
1961,1128902,0,3008500,0,Bad Medicine,19472.02438,316400,5219437
1962,1128902,0,3008500,0,Bad Medicine,19472.02438,316398,5219442
1963,1128902,0,3008500,0,Bad Medicine,19472.02438,316394,5219449
1964,1128902,0,3008500,0,Bad Medicine,19472.02438,316391,5219453
1965,1128902,0,3008500,0,Bad Medicine,19472.02438,316386,5219457
1966,1128902,0,3008500,0,Bad Medicine,19472.02438,316382,5219462
1967,1128902,0,3008500,0,Bad Medicine,19472.02438,316377,5219465
1968,1128902,0,3008500,0,Bad Medicine,19472.02438,316374,5219470
1969,1128902,0,3008500,0,Bad Medicine,19472.02438,316372,5219478
1970,1128902,0,3008500,0,Bad Medicine,19472.02438,316370,5219483
1971,1128902,0,3008500,0,Bad Medicine,19472.02438,316368,5219487
1972,1128902,0,3008500,0,Bad Medicine,19472.02438,316367,5219491
1973,1128902,0,3008500,0,Bad Medicine,19472.02438,316370,5219494
1974,1128902,0,3008500,0,Bad Medicine,19472.02438,316370,5219498
1975,1128902,0,3008500,0,Bad Medicine,19472.02438,316370,5219504
1976,1128902,0,3008500,0,Bad Medicine,19472.02438,316369,5219509
1977,1128902,0,3008500,0,Bad Medicine,19472.02438,316367,5219513
1978,1128902,0,3008500,0,Bad Medicine,19472.02438,316366,5219516
1979,1128902,0,3008500,0,Bad Medicine,19472.02438,316364,5219519
1980,1128902,0,3008500,0,Bad Medicine,19472.02438,316365,5219523
1981,1128902,0,3008500,0,Bad Medicine,19472.02438,316366,5219527
1982,1128902,0,3008500,0,Bad Medicine,19472.02438,316368,5219530
1983,1128902,0,3008500,0,Bad Medicine,19472.02438,316368,5219534
1984,1128902,0,3008500,0,Bad Medicine,19472.02438,316368,5219537
1985,1128902,0,3008500,0,Bad Medicine,19472.02438,316370,5219544
1986,1128902,0,3008500,0,Bad Medicine,19472.02438,316371,5219549
1987,1128902,0,3008500,0,Bad Medicine,19472.02438,316373,5219552
1988,1128902,0,3008500,0,Bad Medicine,19472.02438,316376,5219554
1989,1128902,0,3008500,0,Bad Medicine,19472.02438,316377,5219561
1990,1128902,0,3008500,0,Bad Medicine,19472.02438,316378,5219566
1991,1128902,0,3008500,0,Bad Medicine,19472.02438,316379,5219571
1992,1128902,0,3008500,0,Bad Medicine,19472.02438,316380,5219577
1993,1128902,0,3008500,0,Bad Medicine,19472.02438,316381,5219581
1994,1128902,0,3008500,0,Bad Medicine,19472.02438,316380,5219591
1995,1128902,0,3008500,0,Bad Medicine,19472.02438,316380,5219595
1996,1128902,0,3008500,0,Bad Medicine,19472.02438,316379,5219598
1997,1128902,0,3008500,0,Bad Medicine,19472.02438,316381,5219606
1998,1128902,0,3008500,0,Bad Medicine,19472.02438,316381,5219609
1999,1128902,0,3008500,0,Bad Medicine,19472.02438,316383,5219612
2000,1128902,0,3008500,0,Bad Medicine,19472.02438,316384,5219617
2001,1128902,0,3008500,0,Bad Medicine,19472.02438,316383,5219623
2002,1128902,0,3008500,0,Bad Medicine,19472.02438,316382,5219631
2003,1128902,0,3008500,0,Bad Medicine,19472.02438,316380,5219636
2004,1128902,0,3008500,0,Bad Medicine,19472.02438,316377,5219643
2005,1128902,0,3008500,0,Bad Medicine,19472.02438,316374,5219648
2006,1128902,0,3008500,0,Bad Medicine,19472.02438,316369,5219655
2007,1128902,0,3008500,0,Bad Medicine,19472.02438,316368,5219659
2008,1128902,0,3008500,0,Bad Medicine,19472.02438,316366,5219661
2009,1128902,0,3008500,0,Bad Medicine,19472.02438,316362,5219663
2010,1128902,0,3008500,0,Bad Medicine,19472.02438,316360,5219666
2011,1128902,0,3008500,0,Bad Medicine,19472.02438,316357,5219671
2012,1128902,0,3008500,0,Bad Medicine,19472.02438,316353,5219674
2013,1128902,0,3008500,0,Bad Medicine,19472.02438,316348,5219679
2014,1128902,0,3008500,0,Bad Medicine,19472.02438,316343,5219682
2015,1128902,0,3008500,0,Bad Medicine,19472.02438,316339,5219683
2016,1128902,0,3008500,0,Bad Medicine,19472.02438,316334,5219685
2017,1128902,0,3008500,0,Bad Medicine,19472.02438,316327,5219686
2018,1128902,0,3008500,0,Bad Medicine,19472.02438,316321,5219689
2019,1128902,0,3008500,0,Bad Medicine,19472.02438,316313,5219689
2020,1128902,0,3008500,0,Bad Medicine,19472.02438,316310,5219691
2021,1128902,0,3008500,0,Bad Medicine,19472.02438,316302,5219695
2022,1128902,0,3008500,0,Bad Medicine,19472.02438,316295,5219699
2023,1128902,0,3008500,0,Bad Medicine,19472.02438,316287,5219704
2024,1128902,0,3008500,0,Bad Medicine,19472.02438,316279,5219708
2025,1128902,0,3008500,0,Bad Medicine,19472.02438,316276,5219710
2026,1128902,0,3008500,0,Bad Medicine,19472.02438,316273,5219711
2027,1128902,0,3008500,0,Bad Medicine,19472.02438,316269,5219711
2028,1128902,0,3008500,0,Bad Medicine,19472.02438,316266,5219710
2029,1128902,0,3008500,0,Bad Medicine,19472.02438,316263,5219708
2030,1128902,0,3008500,0,Bad Medicine,19472.02438,316261,5219705
2031,1128902,0,3008500,0,Bad Medicine,19472.02438,316259,5219701
2032,1128902,0,3008500,0,Bad Medicine,19472.02438,316257,5219697
2033,1128902,0,3008500,0,Bad Medicine,19472.02438,316255,5219693
2034,1128902,0,3008500,0,Bad Medicine,19472.02438,316253,5219690
2035,1128902,0,3008500,0,Bad Medicine,19472.02438,316250,5219688
2036,1128902,0,3008500,0,Bad Medicine,19472.02438,316245,5219687
2037,1128902,0,3008500,0,Bad Medicine,19472.02438,316240,5219686
2038,1128902,0,3008500,0,Bad Medicine,19472.02438,316233,5219687
2039,1128902,0,3008500,0,Bad Medicine,19472.02438,316228,5219692
2040,1128902,0,3008500,0,Bad Medicine,19472.02438,316226,5219695
2041,1128902,0,3008500,0,Bad Medicine,19472.02438,316226,5219700
2042,1128902,0,3008500,0,Bad Medicine,19472.02438,316225,5219706
2043,1128902,0,3008500,0,Bad Medicine,19472.02438,316225,5219711
2044,1128902,0,3008500,0,Bad Medicine,19472.02438,316225,5219714
2045,1128902,0,3008500,0,Bad Medicine,19472.02438,316229,5219715
2046,1128902,0,3008500,0,Bad Medicine,19472.02438,316234,5219716
2047,1128902,0,3008500,0,Bad Medicine,19472.02438,316239,5219718
2048,1128902,0,3008500,0,Bad Medicine,19472.02438,316244,5219719
2049,1128902,0,3008500,0,Bad Medicine,19472.02438,316248,5219721
2050,1128902,0,3008500,0,Bad Medicine,19472.02438,316251,5219723
2051,1128902,0,3008500,0,Bad Medicine,19472.02438,316252,5219727
2052,1128902,0,3008500,0,Bad Medicine,19472.02438,316254,5219733
2053,1128902,0,3008500,0,Bad Medicine,19472.02438,316256,5219740
2054,1128902,0,3008500,0,Bad Medicine,19472.02438,316258,5219744
2055,1128902,0,3008500,0,Bad Medicine,19472.02438,316262,5219747
2056,1128902,0,3008500,0,Bad Medicine,19472.02438,316267,5219752
2057,1128902,0,3008500,0,Bad Medicine,19472.02438,316272,5219753
2058,1128902,0,3008500,0,Bad Medicine,19472.02438,316276,5219757
2059,1128902,0,3008500,0,Bad Medicine,19472.02438,316280,5219759
2060,1128902,0,3008500,0,Bad Medicine,19472.02438,316286,5219761
2061,1128902,0,3008500,0,Bad Medicine,19472.02438,316291,5219762
2062,1128902,0,3008500,0,Bad Medicine,19472.02438,316298,5219762
2063,1128902,0,3008500,0,Bad Medicine,19472.02438,316308,5219762
2064,1128902,0,3008500,0,Bad Medicine,19472.02438,316313,5219763
2065,1128902,0,3008500,0,Bad Medicine,19472.02438,316318,5219764
2066,1128902,0,3008500,0,Bad Medicine,19472.02438,316325,5219766
2067,1128902,0,3008500,0,Bad Medicine,19472.02438,316332,5219769
2068,1128902,0,3008500,0,Bad Medicine,19472.02438,316335,5219772
2069,1128902,0,3008500,0,Bad Medicine,19472.02438,316340,5219775
2070,1128902,0,3008500,0,Bad Medicine,19472.02438,316345,5219782
2071,1128902,0,3008500,0,Bad Medicine,19472.02438,316346,5219788
2072,1128902,0,3008500,0,Bad Medicine,19472.02438,316347,5219796
2073,1128902,0,3008500,0,Bad Medicine,19472.02438,316350,5219808
2074,1128902,0,3008500,0,Bad Medicine,19472.02438,316350,5219814
2075,1128902,0,3008500,0,Bad Medicine,19472.02438,316349,5219824
2076,1128902,0,3008500,0,Bad Medicine,19472.02438,316349,5219831
2077,1128902,0,3008500,0,Bad Medicine,19472.02438,316348,5219839
2078,1128902,0,3008500,0,Bad Medicine,19472.02438,316347,5219855
2079,1128902,0,3008500,0,Bad Medicine,19472.02438,316347,5219862
2080,1128902,0,3008500,0,Bad Medicine,19472.02438,316345,5219869
2081,1128902,0,3008500,0,Bad Medicine,19472.02438,316345,5219876
2082,1128902,0,3008500,0,Bad Medicine,19472.02438,316345,5219883
2083,1128902,0,3008500,0,Bad Medicine,19472.02438,316343,5219887
2084,1128902,0,3008500,0,Bad Medicine,19472.02438,316342,5219895
2085,1128902,0,3008500,0,Bad Medicine,19472.02438,316343,5219901
2086,1128902,0,3008500,0,Bad Medicine,19472.02438,316344,5219907
2087,1128902,0,3008500,0,Bad Medicine,19472.02438,316347,5219914
2088,1128902,0,3008500,0,Bad Medicine,19472.02438,316348,5219919
2089,1128902,0,3008500,0,Bad Medicine,19472.02438,316353,5219924
2090,1128902,0,3008500,0,Bad Medicine,19472.02438,316357,5219927
2091,1128902,0,3008500,0,Bad Medicine,19472.02438,316361,5219930
2092,1128902,0,3008500,0,Bad Medicine,19472.02438,316364,5219933
2093,1128902,0,3008500,0,Bad Medicine,19472.02438,316373,5219935
2094,1128902,0,3008500,0,Bad Medicine,19472.02438,316380,5219938
2095,1128902,0,3008500,0,Bad Medicine,19472.02438,316386,5219939
2096,1128902,0,3008500,0,Bad Medicine,19472.02438,316392,5219941
2097,1128902,0,3008500,0,Bad Medicine,19472.02438,316404,5219944
2098,1128902,0,3008500,0,Bad Medicine,19472.02438,316411,5219944
2099,1128902,0,3008500,0,Bad Medicine,19472.02438,316417,5219947
2100,1128902,0,3008500,0,Bad Medicine,19472.02438,316426,5219949
2101,1128902,0,3008500,0,Bad Medicine,19472.02438,316431,5219953
2102,1128902,0,3008500,0,Bad Medicine,19472.02438,316437,5219956
2103,1128902,0,3008500,0,Bad Medicine,19472.02438,316440,5219961
2104,1128902,0,3008500,0,Bad Medicine,19472.02438,316445,5219964
2105,1128902,0,3008500,0,Bad Medicine,19472.02438,316451,5219972
2106,1128902,0,3008500,0,Bad Medicine,19472.02438,316455,5219976
2107,1128902,0,3008500,0,Bad Medicine,19472.02438,316459,5219982
2108,1128902,0,3008500,0,Bad Medicine,19472.02438,316464,5219985
2109,1128902,0,3008500,0,Bad Medicine,19472.02438,316470,5219993
2110,1128902,0,3008500,0,Bad Medicine,19472.02438,316476,5220000
2111,1128902,0,3008500,0,Bad Medicine,19472.02438,316478,5220006
2112,1128902,0,3008500,0,Bad Medicine,19472.02438,316480,5220011
2113,1128902,0,3008500,0,Bad Medicine,19472.02438,316482,5220015
2114,1128902,0,3008500,0,Bad Medicine,19472.02438,316486,5220020
2115,1128902,0,3008500,0,Bad Medicine,19472.02438,316491,5220025
2116,1128902,0,3008500,0,Bad Medicine,19472.02438,316496,5220027
2117,1128902,0,3008500,0,Bad Medicine,19472.02438,316501,5220030
2118,1128902,0,3008500,0,Bad Medicine,19472.02438,316505,5220031
2119,1128902,0,3008500,0,Bad Medicine,19472.02438,316511,5220033
2120,1128902,0,3008500,0,Bad Medicine,19472.02438,316514,5220036
2121,1128902,0,3008500,0,Bad Medicine,19472.02438,316519,5220042
2122,1128902,0,3008500,0,Bad Medicine,19472.02438,316524,5220049
2123,1128902,0,3008500,0,Bad Medicine,19472.02438,316528,5220055
2124,1128902,0,3008500,0,Bad Medicine,19472.02438,316532,5220060
2125,1128902,0,3008500,0,Bad Medicine,19472.02438,316538,5220070
2126,1128902,0,3008500,0,Bad Medicine,19472.02438,316541,5220077
2127,1128902,0,3008500,0,Bad Medicine,19472.02438,316543,5220088
2128,1128902,0,3008500,0,Bad Medicine,19472.02438,316544,5220092
2129,1128902,0,3008500,0,Bad Medicine,19472.02438,316547,5220098
2130,1128902,0,3008500,0,Bad Medicine,19472.02438,316548,5220106
2131,1128902,0,3008500,0,Bad Medicine,19472.02438,316551,5220109
2132,1128902,0,3008500,0,Bad Medicine,19472.02438,316556,5220112
2133,1128902,0,3008500,0,Bad Medicine,19472.02438,316562,5220116
2134,1128902,0,3008500,0,Bad Medicine,19472.02438,316567,5220117
2135,1128902,0,3008500,0,Bad Medicine,19472.02438,316578,5220121
2136,1128902,0,3008500,0,Bad Medicine,19472.02438,316590,5220128
2137,1128902,0,3008500,0,Bad Medicine,19472.02438,316598,5220133
2138,1128902,0,3008500,0,Bad Medicine,19472.02438,316610,5220140
2139,1128902,0,3008500,0,Bad Medicine,19472.02438,316614,5220145
2140,1128902,0,3008500,0,Bad Medicine,19472.02438,316620,5220150
2141,1128902,0,3008500,0,Bad Medicine,19472.02438,316625,5220156
2142,1128902,0,3008500,0,Bad Medicine,19472.02438,316631,5220161
2143,1128902,0,3008500,0,Bad Medicine,19472.02438,316637,5220168
2144,1128902,0,3008500,0,Bad Medicine,19472.02438,316640,5220175
2145,1128902,0,3008500,0,Bad Medicine,19472.02438,316642,5220180
2146,1128902,0,3008500,0,Bad Medicine,19472.02438,316643,5220188
2147,1128902,0,3008500,0,Bad Medicine,19472.02438,316643,5220191
2148,1128902,0,3008500,0,Bad Medicine,19472.02438,316643,5220195
2149,1128902,0,3008500,0,Bad Medicine,19472.02438,316645,5220202
2150,1128902,0,3008500,0,Bad Medicine,19472.02438,316646,5220205
2151,1128902,0,3008500,0,Bad Medicine,19472.02438,316648,5220208
2152,1128902,0,3008500,0,Bad Medicine,19472.02438,316651,5220211
2153,1128902,0,3008500,0,Bad Medicine,19472.02438,316655,5220212
2154,1128902,0,3008500,0,Bad Medicine,19472.02438,316659,5220214
2155,1128902,0,3008500,0,Bad Medicine,19472.02438,316667,5220216
2156,1128902,0,3008500,0,Bad Medicine,19472.02438,316677,5220220
2157,1128902,0,3008500,0,Bad Medicine,19472.02438,316682,5220222
2158,1128902,0,3008500,0,Bad Medicine,19472.02438,316692,5220228
2159,1128902,0,3008500,0,Bad Medicine,19472.02438,316696,5220233
2160,1128902,0,3008500,0,Bad Medicine,19472.02438,316703,5220236
2161,1128902,0,3008500,0,Bad Medicine,19472.02438,316708,5220239
2162,1128902,0,3008500,0,Bad Medicine,19472.02438,316712,5220243
2163,1128902,0,3008500,0,Bad Medicine,19472.02438,316716,5220250
2164,1128902,0,3008500,0,Bad Medicine,19472.02438,316718,5220254
2165,1128902,0,3008500,0,Bad Medicine,19472.02438,316718,5220260
2166,1128902,0,3008500,0,Bad Medicine,19472.02438,316721,5220265
2167,1128902,0,3008500,0,Bad Medicine,19472.02438,316724,5220271
2168,1128902,0,3008500,0,Bad Medicine,19472.02438,316730,5220279
2169,1128902,0,3008500,0,Bad Medicine,19472.02438,316734,5220284
2170,1128902,0,3008500,0,Bad Medicine,19472.02438,316740,5220291
2171,1128902,0,3008500,0,Bad Medicine,19472.02438,316744,5220297
2172,1128902,0,3008500,0,Bad Medicine,19472.02438,316746,5220301
2173,1128902,0,3008500,0,Bad Medicine,19472.02438,316752,5220305
2174,1128902,0,3008500,0,Bad Medicine,19472.02438,316757,5220309
2175,1128902,0,3008500,0,Bad Medicine,19472.02438,316763,5220314
2176,1128902,0,3008500,0,Bad Medicine,19472.02438,316768,5220320
2177,1128902,0,3008500,0,Bad Medicine,19472.02438,316779,5220331
2178,1128902,0,3008500,0,Bad Medicine,19472.02438,316787,5220339
2179,1128902,0,3008500,0,Bad Medicine,19472.02438,316789,5220341
2180,1128902,0,3008500,0,Bad Medicine,19472.02438,316794,5220342
2181,1128902,0,3008500,0,Bad Medicine,19472.02438,316803,5220348
2182,1128902,0,3008500,0,Bad Medicine,19472.02438,316808,5220353
2183,1128902,0,3008500,0,Bad Medicine,19472.02438,316815,5220360
2184,1128902,0,3008500,0,Bad Medicine,19472.02438,316821,5220365
2185,1128902,0,3008500,0,Bad Medicine,19472.02438,316824,5220370
2186,1128902,0,3008500,0,Bad Medicine,19472.02438,316827,5220374
2187,1128902,0,3008500,0,Bad Medicine,19472.02438,316831,5220379
2188,1128902,0,3008500,0,Bad Medicine,19472.02438,316841,5220387
2189,1128902,0,3008500,0,Bad Medicine,19472.02438,316845,5220394
2190,1128902,0,3008500,0,Bad Medicine,19472.02438,316849,5220399
2191,1128902,0,3008500,0,Bad Medicine,19472.02438,316852,5220404
2192,1128902,0,3008500,0,Bad Medicine,19472.02438,316856,5220409
2193,1128902,0,3008500,0,Bad Medicine,19472.02438,316860,5220416
2194,1128902,0,3008500,0,Bad Medicine,19472.02438,316865,5220422
2195,1128902,0,3008500,0,Bad Medicine,19472.02438,316869,5220427
2196,1128902,0,3008500,0,Bad Medicine,19472.02438,316871,5220431
2197,1128902,0,3008500,0,Bad Medicine,19472.02438,316876,5220435
2198,1128902,0,3008500,0,Bad Medicine,19472.02438,316883,5220441
2199,1128902,0,3008500,0,Bad Medicine,19472.02438,316890,5220447
2200,1128902,0,3008500,0,Bad Medicine,19472.02438,316897,5220454
2201,1128902,0,3008500,0,Bad Medicine,19472.02438,316901,5220455
2202,1128902,0,3008500,0,Bad Medicine,19472.02438,316904,5220461
2203,1128902,0,3008500,0,Bad Medicine,19472.02438,316907,5220464
2204,1128902,0,3008500,0,Bad Medicine,19472.02438,316911,5220465
2205,1128902,0,3008500,0,Bad Medicine,19472.02438,316915,5220468
2206,1128902,0,3008500,0,Bad Medicine,19472.02438,316919,5220473
